fecha,periodo,comprobante,tipo_comprobante,codigo_cliente,razon_social,codigo_producto,cantidad,precio_unitario,bonificacion_pct,importe,vendedor,importe_recalculado,diferencia_importe,importe_reconciliado
2025-06-06,2025-06,FAC 0003-00042275,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,3.00,6243.71,0.00,18731.12,,18731.13,-0.01,true
2025-02-02,2025-02,FAC 0003-00040718,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,1.00,9709.00,0.00,9709.00,,9709.00,0.00,true
2025-02-08,2025-02,FAC 0003-00040720,FAC,C9001,CONSUMIDOR FINAL,CAP-FILTRO-100,2.00,3270.40,0.00,6540.80,,6540.80,0.00,true
2025-06-09,2025-06,FAC 0003-00042362,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,10592.00,0.00,21184.01,,21184.00,0.01,true
2025-01-13,2025-01,FAC 0003-00040310,FAC,C9001,CONSUMIDOR FINAL,CAP-FILTRO-100,1.00,3200.00,0.00,3200.00,,3200.00,0.00,true
2025-01-16,2025-01,FAC 0003-00040318,FAC,C9001,CONSUMIDOR FINAL,CAF-COLOM-250,1.00,8200.00,0.00,8200.00,,8200.00,0.00,true
2025-06-01,2025-06,FAC 0003-00042110,FAC,C0115,Tostado Boedo II,CAF-BRAS-1K,4.00,18954.11,30.00,53071.51,,53071.51,0.00,true
2025-06-07,2025-06,FAC 0003-00042459,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,1.00,20069.06,0.00,20069.06,,20069.06,0.00,true
2025-01-06,2025-01,FAC 0003-00040181,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,9500.00,0.00,19000.00,,19000.00,0.00,true
2025-01-13,2025-01,FAC 0003-00040215,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,3.00,9500.00,0.00,28500.00,,28500.00,0.00,true
2025-01-22,2025-01,FAC 0003-00040259,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,1.00,5300.00,0.00,5300.00,,5300.00,0.00,true
2025-04-08,2025-04,FAC 0003-00041453,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,1.00,5977.79,0.00,5977.79,,5977.79,0.00,true
2025-05-11,2025-05,FAC 0003-00041822,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,3.00,10363.99,0.00,31091.98,,31091.97,0.01,true
2025-06-05,2025-06,FAC 0003-00042156,FAC,C9002,VENTA ONLINE,CAF-CAPS-10,2.00,7693.14,0.00,15386.28,,15386.28,0.00,true
2025-04-10,2025-04,FAC 0003-00041455,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,1.00,5657.55,0.00,5657.55,,5657.55,0.00,true
2025-06-02,2025-06,FAC 0003-00042304,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,3.00,6243.71,0.00,18731.12,,18731.13,-0.01,true
2025-03-10,2025-03,FAC 0003-00040973,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,1.00,5535.77,0.00,5535.77,,5535.77,0.00,true
2025-03-27,2025-03,FAC 0003-00041117,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,1.00,18800.71,0.00,18800.71,,18800.71,0.00,true
2025-06-12,2025-06,FAC 0003-00042428,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,1.00,10592.00,0.00,10592.00,,10592.00,0.00,true
2025-06-03,2025-06,FAC 0003-00042145,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,2.00,6243.71,0.00,12487.41,,12487.42,-0.01,true
2025-02-06,2025-02,FAC 0003-00040760,FAC,C9001,CONSUMIDOR FINAL,CAF-COLOM-250,2.00,8380.40,0.00,16760.80,,16760.80,0.00,true
2025-05-15,2025-05,FAC 0003-00041824,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,1.00,10363.99,0.00,10363.99,,10363.99,0.00,true
2025-03-20,2025-03,FAC 0003-00041161,FAC,C9001,CONSUMIDOR FINAL,CAF-COLOM-250,2.00,8564.77,0.00,17129.54,,17129.54,0.00,true
2025-03-01,2025-03,FAC 0003-00040987,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,2.00,5849.11,0.00,11698.22,,11698.22,0.00,true
2025-02-19,2025-02,FAC 0003-00040564,FAC,C9002,VENTA ONLINE,CAF-CAPS-10,1.00,7051.80,0.00,7051.80,,7051.80,0.00,true
2025-02-04,2025-02,FAC 0003-00040681,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,2.00,8380.40,0.00,16760.80,,16760.80,0.00,true
2025-04-04,2025-04,FAC 0003-00041605,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,1.00,10140.90,0.00,10140.90,,10140.90,0.00,true
2025-01-10,2025-01,FAC 0003-00040179,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,2.00,7400.00,0.00,14800.00,,14800.00,0.00,true
2025-05-02,2025-05,FAC 0003-00041943,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,3.00,6109.30,0.00,18327.91,,18327.90,0.01,true
2025-02-23,2025-02,FAC 0003-00040576,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,3.00,9709.00,0.00,29127.00,,29127.00,0.00,true
2025-03-15,2025-03,FAC 0003-00040844,FAC,C0100,Cafe Palermo,CAF-BLEND-1K,8.00,18800.71,32.00,102275.87,R. Ibarra,102275.86,0.01,true
2025-05-03,2025-05,FAC 0003-00041687,FAC,C0131,Tostado Coghlan II,CAF-BLEND-1K,8.00,19637.04,35.00,102112.62,R. Ibarra,102112.61,0.01,true
2025-02-25,2025-02,FAC 0003-00040542,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,1.00,8380.40,0.00,8380.40,,8380.40,0.00,true
2025-06-04,2025-06,FAC 0003-00042504,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,2.00,10592.00,0.00,21184.01,,21184.00,0.01,true
2025-04-14,2025-04,FAC 0003-00041316,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,1.00,5657.55,0.00,5657.55,,5657.55,0.00,true
2025-06-20,2025-06,FAC 0003-00042416,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,2.00,20069.06,0.00,40138.12,,40138.12,0.00,true
2025-04-06,2025-04,FAC 0003-00041321,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,3.00,7899.22,0.00,23697.67,,23697.66,0.01,true
2025-03-08,2025-03,FAC 0003-00040857,FAC,C0110,Panaderia Devoto,CAF-BLEND-1K,4.00,18800.71,35.00,48881.85,,48881.85,0.00,true
2025-02-16,2025-02,FAC 0003-00040524,FAC,C9002,VENTA ONLINE,CAF-CAPS-10,3.00,7051.80,0.00,21155.40,,21155.40,0.00,true
2025-03-15,2025-03,FAC 0003-00041017,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,3.00,5849.11,0.00,17547.33,,17547.33,0.00,true
2025-01-01,2025-01,FAC 0003-00040200,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,2.00,5600.00,0.00,11200.00,,11200.00,0.00,true
2025-02-17,2025-02,FAC 0003-00040726,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-250,1.00,5723.20,0.00,5723.20,,5723.20,0.00,true
2025-06-10,2025-06,FAC 0003-00042100,FAC,C0108,Coffee Lab Colegiales,CAF-BLEND-1K,4.00,20069.06,32.00,54587.84,,54587.84,-0.00,true
2025-02-28,2025-02,FAC 0003-00040652,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,1.00,7562.80,0.00,7562.80,,7562.80,0.00,true
2025-04-23,2025-04,FAC 0003-00041253,FAC,C0107,La Ventanita de Nunez II,CAF-BLEND-1K,9.00,19214.33,35.00,112403.82,,112403.83,-0.01,true
2025-03-08,2025-03,FAC 0003-00041206,FAC,C9001,CONSUMIDOR FINAL,CAF-COLOM-250,2.00,8564.77,0.00,17129.54,,17129.54,0.00,true
2025-05-23,2025-05,FAC 0003-00042014,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-250,1.00,6109.30,0.00,6109.30,,6109.30,0.00,true
2025-02-04,2025-02,FAC 0003-00040502,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,3.00,7562.80,0.00,22688.40,,22688.40,0.00,true
2025-05-06,2025-05,FAC 0003-00041761,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,3.00,8945.76,0.00,26837.29,,26837.28,0.01,true
2025-06-05,2025-06,FAC 0003-00042261,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,2.00,6243.71,0.00,12487.41,,12487.42,-0.01,true
2025-01-09,2025-01,FAC 0003-00040041,FAC,C0127,Cafe Parque Chas II,CAF-BLEND-1K,3.00,18000.00,32.00,36720.00,,36720.00,0.00,true
2025-04-18,2025-04,FAC 0003-00041638,FAC,C9001,CONSUMIDOR FINAL,CAF-COLOM-250,2.00,8753.19,0.00,17506.39,,17506.38,0.01,true
2025-05-12,2025-05,FAC 0003-00041697,FAC,C0139,La Ventanita de Constitucion II,CAP-FILTRO-100,6.00,3491.03,30.00,14662.33,,14662.33,0.00,true
2025-03-19,2025-03,FAC 0003-00041002,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,3.00,5535.77,0.00,16607.30,,16607.31,-0.01,true
2025-06-26,2025-06,FAC 0003-00042109,FAC,C0114,Usina Boedo,CAP-FILTRO-100,4.00,3567.83,32.00,9704.50,,9704.50,0.00,true
2025-06-18,2025-06,FAC 0003-00042224,FAC,C9002,VENTA ONLINE,CAP-FILTRO-100,2.00,3567.83,0.00,7135.67,,7135.66,0.01,true
2025-05-16,2025-05,FAC 0003-00041781,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,1.00,10363.99,0.00,10363.99,,10363.99,0.00,true
2025-03-24,2025-03,FAC 0003-00040957,FAC,C9002,VENTA ONLINE,CAF-CAPS-10,3.00,7206.94,0.00,21620.82,,21620.82,0.00,true
2025-05-02,2025-05,FAC 0003-00041873,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,3.00,8945.76,0.00,26837.29,,26837.28,0.01,true
2025-06-27,2025-06,FAC 0003-00042425,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,1.00,20069.06,0.00,20069.06,,20069.06,0.00,true
2025-02-26,2025-02,FAC 0003-00040471,FAC,C0138,El Almacen de Constitucion,CAF-BLEND-1K,6.00,18396.00,30.00,77263.20,M. Paz,77263.20,0.00,true
2025-01-18,2025-01,FAC 0003-00040330,FAC,C9001,CONSUMIDOR FINAL,CAF-COLOM-250,2.00,8200.00,0.00,16400.00,,16400.00,0.00,true
2025-02-28,2025-02,FAC 0003-00040417,FAC,C0001,GRANOS DEL SUR S.A.,CAF-BLEND-CJ6,4.00,104244.00,40.00,250185.60,R. Ibarra,250185.60,0.00,true
2025-04-23,2025-04,FAC 0003-00041364,FAC,C9002,VENTA ONLINE,CAP-FILTRO-100,1.00,3415.88,0.00,3415.88,,3415.88,0.00,true
2025-06-02,2025-06,FAC 0003-00042112,FAC,C0117,El Almacen de Caballito II,CAF-BLEND-1K,6.00,20069.06,32.00,81881.76,,81881.76,-0.00,true
2025-03-21,2025-03,FAC 0003-00041081,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,3.00,5849.11,0.00,17547.33,,17547.33,0.00,true
2025-03-05,2025-03,FAC 0003-00041091,FAC,C9002,VENTA ONLINE,CAP-TAZA,3.00,9295.91,0.00,27887.72,,27887.73,-0.01,true
2025-02-02,2025-02,FAC 0003-00040584,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,1.00,9709.00,0.00,9709.00,,9709.00,0.00,true
2025-04-21,2025-04,FAC 0003-00041351,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,3.00,5657.55,0.00,16972.66,,16972.65,0.01,true
2025-05-23,2025-05,FAC 0003-00041733,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,1.00,8945.76,0.00,8945.76,,8945.76,0.00,true
2025-06-07,2025-06,FAC 0003-00042160,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,1.00,9142.57,0.00,9142.57,,9142.57,0.00,true
2025-03-10,2025-03,FAC 0003-00041086,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,3.00,9922.60,0.00,29767.79,,29767.80,-0.01,true
2025-01-07,2025-01,NC 0003-00001205,NC,C0119,Coffee Lab Saavedra II,CAF-BRAS-1K,-2.00,17000.00,35.00,-22100.00,,-22100.00,0.00,true
2025-03-26,2025-03,FAC 0003-00040837,FAC,C0001,GRANOS DEL SUR S.A.,CAF-BLEND-1K,27.00,18800.71,40.00,304571.53,,304571.50,0.03,true
2025-02-19,2025-02,FAC 0003-00040549,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,2.00,5723.20,0.00,11446.40,,11446.40,0.00,true
2025-06-11,2025-06,FAC 0003-00042120,FAC,C0123,La Ventanita de Almagro II,CAF-BLEND-1K,8.00,20069.06,35.00,104359.10,R. Ibarra,104359.11,-0.01,true
2025-03-27,2025-03,FAC 0003-00041233,FAC,C9001,CONSUMIDOR FINAL,CAF-COLOM-250,1.00,8564.77,0.00,8564.77,,8564.77,0.00,true
2025-05-19,2025-05,FAC 0003-00041994,FAC,C9001,CONSUMIDOR FINAL,CAP-FILTRO-100,2.00,3491.03,0.00,6982.06,,6982.06,0.00,true
2025-05-02,2025-05,FAC 0003-00041788,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,1.00,8073.01,0.00,8073.01,,8073.01,0.00,true
2025-05-09,2025-05,FAC 0003-00041983,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-250,2.00,6109.30,0.00,12218.60,,12218.60,0.00,true
2025-06-03,2025-06,FAC 0003-00042297,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,1.00,6243.71,0.00,6243.71,,6243.71,0.00,true
2025-02-11,2025-02,FAC 0003-00040552,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,2.00,5723.20,0.00,11446.40,,11446.40,0.00,true
2025-05-16,2025-05,FAC 0003-00041668,FAC,C0113,Bar Recoleta II,CAF-BRAS-1K,2.00,18546.10,30.00,25964.53,R. Ibarra,25964.54,-0.01,true
2025-04-26,2025-04,FAC 0003-00041366,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,3.00,7899.22,0.00,23697.67,,23697.66,0.01,true
2025-03-21,2025-03,FAC 0003-00041171,FAC,C9001,CONSUMIDOR FINAL,CAF-COLOM-250,1.00,8564.77,0.00,8564.77,,8564.77,0.00,true
2025-04-04,2025-04,FAC 0003-00041294,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,2.00,5657.55,0.00,11315.10,,11315.10,0.00,true
2025-05-24,2025-05,FAC 0003-00041916,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,1.00,10363.99,0.00,10363.99,,10363.99,0.00,true
2025-04-05,2025-04,FAC 0003-00041247,FAC,C0101,El Almacen de Palermo II,CAF-BLEND-1K,5.00,19214.33,35.00,62446.56,,62446.57,-0.01,true
2025-03-10,2025-03,FAC 0003-00040960,FAC,C9002,VENTA ONLINE,CAF-CAPS-10,1.00,7206.94,0.00,7206.94,,7206.94,0.00,true
2025-02-28,2025-02,FAC 0003-00040417,FAC,C0001,GRANOS DEL SUR S.A.,CAF-BRAS-1K,25.00,17374.00,40.00,260610.00,R. Ibarra,260610.00,0.00,true
2025-03-17,2025-03,FAC 0003-00040862,FAC,C0117,El Almacen de Caballito II,CAF-ETIOP-250,11.00,9922.60,32.00,74221.03,,74221.05,-0.02,true
2025-03-27,2025-03,FAC 0003-00041208,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,2.00,18800.71,0.00,37601.42,,37601.42,0.00,true
2025-01-20,2025-01,FAC 0003-00040063,FAC,C9002,VENTA ONLINE,CAP-TAZA,2.00,8900.00,0.00,17800.00,,17800.00,0.00,true
2025-04-17,2025-04,FAC 0003-00041323,FAC,C9002,VENTA ONLINE,CAP-TAZA,2.00,9500.42,0.00,19000.84,,19000.84,0.00,true
2025-03-25,2025-03,FAC 0003-00040989,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,3.00,9922.60,0.00,29767.79,,29767.80,-0.01,true
2025-02-05,2025-02,NC 0003-00001213,NC,C0123,La Ventanita de Almagro II,CAF-BRAS-1K,-4.00,17374.00,35.00,-45172.40,,-45172.40,0.00,true
2025-05-08,2025-05,FAC 0003-00042073,FAC,C9001,CONSUMIDOR FINAL,CAF-COLOM-250,1.00,8945.76,0.00,8945.76,,8945.76,0.00,true
2025-02-13,2025-02,FAC 0003-00040764,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,2.00,18396.00,0.00,36792.00,,36792.00,0.00,true
2025-02-13,2025-02,FAC 0003-00040703,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,2.00,9709.00,0.00,19418.00,,19418.00,0.00,true
2025-03-18,2025-03,FAC 0003-00040850,FAC,C0104,Tostado Villa Crespo,CAF-ETIOP-250,9.00,9922.60,35.00,58047.20,M. Paz,58047.21,-0.01,true
2025-01-25,2025-01,FAC 0003-00040155,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,2.00,7400.00,0.00,14800.00,,14800.00,0.00,true
2025-02-16,2025-02,FAC 0003-00040498,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,3.00,9709.00,0.00,29127.00,,29127.00,0.00,true
2025-01-23,2025-01,FAC 0003-00040192,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,2.00,5300.00,0.00,10600.00,,10600.00,0.00,true
2025-01-27,2025-01,FAC 0003-00040182,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,2.00,5600.00,0.00,11200.00,,11200.00,0.00,true
2025-02-16,2025-02,FAC 0003-00040765,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,2.00,9709.00,0.00,19418.00,,19418.00,0.00,true
2025-01-22,2025-01,FAC 0003-00040289,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-250,1.00,5600.00,0.00,5600.00,,5600.00,0.00,true
2025-02-02,2025-02,FAC 0003-00040677,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,2.00,8380.40,0.00,16760.80,,16760.80,0.00,true
2025-04-01,2025-04,FAC 0003-00041553,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,1.00,19214.33,0.00,19214.33,,19214.33,0.00,true
2025-01-11,2025-01,FAC 0003-00040277,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-250,1.00,5600.00,0.00,5600.00,,5600.00,0.00,true
2025-06-24,2025-06,FAC 0003-00042255,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,3.00,9142.57,0.00,27427.71,,27427.71,0.00,true
2025-01-01,2025-01,FAC 0003-00040060,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,2.00,7400.00,0.00,14800.00,,14800.00,0.00,true
2025-05-13,2025-05,FAC 0003-00041700,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,2.00,8073.01,0.00,16146.01,,16146.02,-0.01,true
2025-02-03,2025-02,FAC 0003-00040540,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,3.00,5723.20,0.00,17169.60,,17169.60,0.00,true
2025-01-25,2025-01,FAC 0003-00040232,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,1.00,5600.00,0.00,5600.00,,5600.00,0.00,true
2025-04-18,2025-04,FAC 0003-00041310,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,1.00,8753.19,0.00,8753.19,,8753.19,0.00,true
2025-02-18,2025-02,FAC 0003-00040426,FAC,C0102,Bar Belgrano,CAF-BLEND-1K,6.00,18396.00,35.00,71744.40,M. Paz,71744.40,0.00,true
2025-02-01,2025-02,FAC 0003-00040468,FAC,C0136,Tostado Villa Urquiza,CAF-BLEND-1K,6.00,18396.00,35.00,71744.40,M. Paz,71744.40,0.00,true
2025-05-08,2025-05,FAC 0003-00041878,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,3.00,8945.76,0.00,26837.29,,26837.28,0.01,true
2025-02-23,2025-02,FAC 0003-00040603,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,1.00,9709.00,0.00,9709.00,,9709.00,0.00,true
2025-02-25,2025-02,FAC 0003-00040817,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,1.00,9709.00,0.00,9709.00,,9709.00,0.00,true
2025-01-06,2025-01,FAC 0003-00040402,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,1.00,18000.00,0.00,18000.00,,18000.00,0.00,true
2025-05-24,2025-05,FAC 0003-00041818,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,1.00,6109.30,0.00,6109.30,,6109.30,0.00,true
2025-04-15,2025-04,FAC 0003-00041431,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,10140.90,0.00,20281.79,,20281.80,-0.01,true
2025-05-20,2025-05,FAC 0003-00042015,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-250,2.00,6109.30,0.00,12218.60,,12218.60,0.00,true
2025-03-21,2025-03,NC 0003-00001222,NC,C0001,GRANOS DEL SUR S.A.,CAF-BLEND-1K,-9.00,18800.71,40.00,-101523.84,,-101523.83,-0.01,true
2025-03-08,2025-03,FAC 0003-00041061,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,3.00,7729.18,0.00,23187.54,,23187.54,0.00,true
2025-03-04,2025-03,FAC 0003-00041006,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,2.00,5849.11,0.00,11698.22,,11698.22,0.00,true
2025-06-25,2025-06,FAC 0003-00042390,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,3.00,6243.71,0.00,18731.12,,18731.13,-0.01,true
2025-06-03,2025-06,FAC 0003-00042104,FAC,C0110,Panaderia Devoto,CAP-FILTRO-100,2.00,3567.83,35.00,4638.18,M. Paz,4638.18,0.00,true
2025-02-01,2025-02,FAC 0003-00040532,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,3.00,7562.80,0.00,22688.40,,22688.40,0.00,true
2025-04-26,2025-04,NC 0003-00001230,NC,C0109,Usina Colegiales II,CAF-BRAS-1K,-5.00,18146.87,32.00,-61699.34,,-61699.36,0.02,true
2025-03-07,2025-03,FAC 0003-00040851,FAC,C0105,Panaderia Villa Crespo II,CAF-BLEND-1K,10.00,18800.71,32.00,127844.84,,127844.83,0.01,true
2025-06-08,2025-06,FAC 0003-00042455,FAC,C9001,CONSUMIDOR FINAL,CAF-COLOM-250,1.00,9142.57,0.00,9142.57,,9142.57,0.00,true
2025-05-17,2025-05,FAC 0003-00041863,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,2.00,8945.76,0.00,17891.53,,17891.52,0.01,true
2025-05-13,2025-05,FAC 0003-00041840,FAC,C9002,VENTA ONLINE,CAF-CAPS-10,3.00,7527.53,0.00,22582.60,,22582.59,0.01,true
2025-06-11,2025-06,FAC 0003-00042359,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,2.00,9142.57,0.00,18285.14,,18285.14,0.00,true
2025-02-20,2025-02,FAC 0003-00040772,FAC,C9001,CONSUMIDOR FINAL,CAF-COLOM-250,1.00,8380.40,0.00,8380.40,,8380.40,0.00,true
2025-01-02,2025-01,FAC 0003-00040135,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,2.00,7400.00,0.00,14800.00,,14800.00,0.00,true
2025-05-28,2025-05,FAC 0003-00041897,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,1.00,10363.99,0.00,10363.99,,10363.99,0.00,true
2025-01-16,2025-01,FAC 0003-00040014,FAC,C0103,Coffee Lab Belgrano II,CAF-BLEND-1K,9.00,18000.00,35.00,105300.00,R. Ibarra,105300.00,0.00,true
2025-01-25,2025-01,FAC 0003-00040343,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-250,1.00,5600.00,0.00,5600.00,,5600.00,0.00,true
2025-03-10,2025-03,FAC 0003-00040846,FAC,C0101,El Almacen de Palermo II,CAP-FILTRO-100,4.00,3342.35,35.00,8690.11,M. Paz,8690.11,0.00,true
2025-01-25,2025-01,FAC 0003-00040280,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,1.00,18000.00,0.00,18000.00,,18000.00,0.00,true
2025-01-04,2025-01,FAC 0003-00040115,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,1.00,9500.00,0.00,9500.00,,9500.00,0.00,true
2025-02-27,2025-02,FAC 0003-00040495,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,3.00,5723.20,0.00,17169.60,,17169.60,0.00,true
2025-03-20,2025-03,FAC 0003-00040992,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,9922.60,0.00,19845.20,,19845.20,0.00,true
2025-03-12,2025-03,FAC 0003-00041125,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,2.00,9922.60,0.00,19845.20,,19845.20,0.00,true
2025-03-03,2025-03,FAC 0003-00041166,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,1.00,9922.60,0.00,9922.60,,9922.60,0.00,true
2025-05-27,2025-05,FAC 0003-00041749,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,1.00,5782.02,0.00,5782.02,,5782.02,0.00,true
2025-01-03,2025-01,FAC 0003-00040183,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,2.00,5300.00,0.00,10600.00,,10600.00,0.00,true
2025-03-26,2025-03,FAC 0003-00041149,FAC,C9001,CONSUMIDOR FINAL,CAF-COLOM-250,2.00,8564.77,0.00,17129.54,,17129.54,0.00,true
2025-02-06,2025-02,FAC 0003-00040769,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,1.00,9709.00,0.00,9709.00,,9709.00,0.00,true
2025-01-09,2025-01,FAC 0003-00040099,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,3.00,5300.00,0.00,15900.00,,15900.00,0.00,true
2025-06-01,2025-06,FAC 0003-00042181,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,3.00,8250.61,0.00,24751.84,,24751.83,0.01,true
2025-02-28,2025-02,FAC 0003-00040609,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,3.00,9709.00,0.00,29127.00,,29127.00,0.00,true
2025-02-09,2025-02,FAC 0003-00040435,FAC,C0111,Cafe Devoto II,CAF-BRAS-1K,6.00,17374.00,35.00,67758.60,R. Ibarra,67758.60,0.00,true
2025-05-04,2025-05,FAC 0003-00041850,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,3.00,6109.30,0.00,18327.91,,18327.90,0.01,true
2025-06-01,2025-06,FAC 0003-00042090,FAC,C0101,El Almacen de Palermo II,CAP-FILTRO-100,6.00,3567.83,35.00,13914.55,,13914.54,0.01,true
2025-02-13,2025-02,FAC 0003-00040533,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,3.00,8380.40,0.00,25141.20,,25141.20,0.00,true
2025-01-21,2025-01,FAC 0003-00040211,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,3.00,5600.00,0.00,16800.00,,16800.00,0.00,true
2025-05-03,2025-05,FAC 0003-00041956,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,1.00,19637.04,0.00,19637.04,,19637.04,0.00,true
2025-06-07,2025-06,FAC 0003-00042476,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-250,1.00,6243.71,0.00,6243.71,,6243.71,0.00,true
2025-06-04,2025-06,FAC 0003-00042085,FAC,C0001,GRANOS DEL SUR S.A.,CAF-BLEND-CJ6,5.00,113724.66,40.00,341173.98,R. Ibarra,341173.98,0.00,true
2025-05-12,2025-05,FAC 0003-00041691,FAC,C0134,Bar Agronomia,CAF-BLEND-1K,5.00,19637.04,35.00,63820.39,M. Paz,63820.38,0.01,true
