fecha;comprobante;tipo_comprobante;codigo_cliente;razon_social;codigo_producto;cantidad;precio_unitario;bonificacion_pct;importe;vendedor
04/06/2025;FAC 0003-00042085;FAC;C0001;GRANOS DEL SUR S.A.;CAF-BLEND-CJ6;5;113724.66;40;341173.98;R. Ibarra
12/05/2025;FAC 0003-00041691;FAC;C0134;Bar Agronomia;CAF-BLEND-1K;5;19637.04;35;63820.39;M. Paz
23/02/2025;FAC 0003-00040603;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;1;7562.8;0;7562.8;
07/01/2025;FAC 0003-00040075;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;9500.0;0;19000.0;
25/03/2025;FAC 0003-00040950;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;3;8564.77;0;25694.31;
06/05/2025;FAC 0003-00041688;FAC;C0131;Tostado Coghlan II;CAF-BLEND-1K;3;19637.04;35;38292.23;R. Ibarra
13/03/2025;FAC 0003-00040865;FAC;C0119;Coffee Lab Saavedra II;CAF-ETIOP-250;9;9922.6;35;58047.2;
04/02/2025;FAC 0003-00040681;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;9709.0;0;19418.0;
12/06/2025;FAC 0003-00042097;FAC;C0105;Panaderia Villa Crespo II;CAF-BLEND-1K;3;20069.06;32;40940.88;R. Ibarra
23/05/2025;FAC 0003-00041826;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;3;8945.76;0;26837.29;
09/01/2025;FAC 0003-00040041;FAC;C0127;Cafe Parque Chas II;CAF-BRAS-1K;2;17000.0;32;23120.0;
15/04/2025;FAC 0003-00041428;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;1;7899.22;0;7899.22;
23/03/2025;FAC 0003-00040879;FAC;C0132;Cafe Barracas;CAF-BRAS-1K;7;17756.23;35;80790.84;M. Paz
07/04/2025;FAC 0003-00041330;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;10140.9;0;20281.79;
08/04/2025;FAC 0003-00041252;FAC;C0106;El Almacen de Nunez;CAF-ETIOP-250;11;10140.9;30;78084.89;M. Paz
02/03/2025;FAC 0003-00040912;FAC;C9002;VENTA ONLINE;CAP-TAZA;3;9295.91;0;27887.72;
09/02/2025;FAC 0003-00040580;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;1;8380.4;0;8380.4;
25/02/2025;FAC 0003-00040514;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;2;8380.4;0;16760.8;
26/05/2025;FAC 0003-00041964;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;2;8945.76;0;17891.53;
08/04/2025;FAC 0003-00041560;FAC;C9001;CONSUMIDOR FINAL;CAP-FILTRO-100;1;3415.88;0;3415.88;
22/03/2025;FAC 0003-00041016;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;1;5535.77;0;5535.77;
08/02/2025;FAC 0003-00040519;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;5723.2;0;17169.6;
11/03/2025;NC 0003-00001218;NC;C0115;Tostado Boedo II;CAF-BRAS-1K;-4;17756.23;30;-49717.44;
17/03/2025;FAC 0003-00041214;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;2;18800.71;0;37601.42;
16/01/2025;FAC 0003-00040025;FAC;C0112;La Ventanita de Recoleta;CAF-BRAS-1K;5;17000.0;35;55250.0;M. Paz
15/06/2025;FAC 0003-00042086;FAC;C0001;GRANOS DEL SUR S.A.;BLEND1K;60;20069.06;40;722486.08;
25/04/2025;FAC 0003-00041279;FAC;C0132;Cafe Barracas;CAP-FILTRO-100;5;3415.88;35;11101.61;R. Ibarra
23/05/2025;FAC 0003-00041785;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;1;8945.76;0;8945.76;
16/03/2025;FAC 0003-00040894;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;9922.6;0;29767.79;
15/04/2025;FAC 0003-00041434;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;1;8753.19;0;8753.19;
09/06/2025;FAC 0003-00042362;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;6243.71;0;18731.12;
13/05/2025;FAC 0003-00041734;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;6109.3;0;12218.6;
17/06/2025;FAC 0003-00042376;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;10592.0;0;31776.01;
03/01/2025;FAC 0003-00040252;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;2;7400.0;0;14800.0;
03/04/2025;FAC 0003-00041355;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;10140.9;0;10140.9;
09/06/2025;FAC 0003-00042366;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;1;9142.57;0;9142.57;
08/02/2025;FAC 0003-00040727;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;2;18396.0;0;36792.0;
19/06/2025;FAC 0003-00042229;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;6243.71;0;12487.41;
04/02/2025;FAC 0003-00040774;FAC;C9001;CONSUMIDOR FINAL;CAP-FILTRO-100;2;3270.4;0;6540.8;
14/02/2025;FAC 0003-00040431;FAC;C0107;La Ventanita de Nunez II;CAP-FILTRO-100;4;3270.4;35;8503.04;R. Ibarra
27/04/2025;FAC 0003-00041365;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;3;8753.19;0;26259.58;
15/02/2025;FAC 0003-00040574;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;9709.0;0;19418.0;
14/06/2025;FAC 0003-00042398;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;1;9142.57;0;9142.57;
26/01/2025;FAC 0003-00040413;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;2;18000.0;0;36000.0;
22/04/2025;FAC 0003-00041614;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;5977.79;0;11955.58;
11/05/2025;FAC 0003-00041742;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;10363.99;0;20727.99;
25/04/2025;FAC 0003-00041317;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;3;8753.19;0;26259.58;
25/01/2025;FAC 0003-00040134;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;1;6900.0;0;6900.0;
19/03/2025;FAC 0003-00040871;FAC;C0126;Panaderia Parque Chas;CAF-ETIOP-250;4;9922.6;32;26989.47;M. Paz
21/06/2025;FAC 0003-00042391;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;10592.0;0;21184.01;
02/05/2025;FAC 0003-00041699;FAC;C9002;VENTA ONLINE;CAP-TAZA;3;9709.43;0;29128.28;
21/02/2025;FAC 0003-00040570;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;9709.0;0;29127.0;
21/05/2025;FAC 0003-00041755;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;3;8945.76;0;26837.29;
03/05/2025;FAC 0003-00041759;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;10363.99;0;31091.98;
06/02/2025;FAC 0003-00040504;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;1;8380.4;0;8380.4;
14/05/2025;FAC 0003-00041756;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;1;5782.02;0;5782.02;
28/02/2025;FAC 0003-00040643;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;1;8380.4;0;8380.4;
28/05/2025;FAC 0003-00041897;FAC;C9002;VENTA ONLINE;CAP-FILTRO-100;1;3491.03;0;3491.03;
25/06/2025;FAC 0003-00042292;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;2;5909.22;0;11818.45;
02/01/2025;FAC 0003-00040241;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;2;8200.0;0;16400.0;
14/02/2025;FAC 0003-00040444;FAC;C0119;Coffee Lab Saavedra II;CAF-BRAS-1K;3;17374.0;35;33879.3;M. Paz
23/04/2025;FAC 0003-00041498;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;1;7365.49;0;7365.49;
12/05/2025;FAC 0003-00041690;FAC;C0134;Bar Agronomia;CAF-BLEND-1K;3;19637.04;35;38292.23;R. Ibarra
28/04/2025;FAC 0003-00041488;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;1;8753.19;0;8753.19;
20/03/2025;FAC 0003-00041114;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;9922.6;0;29767.79;
10/04/2025;FAC 0003-00041474;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;5977.79;0;11955.58;
25/06/2025;FAC 0003-00042358;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;10592.0;0;31776.01;
12/04/2025;FAC 0003-00041318;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;5977.79;0;11955.58;
02/06/2025;FAC 0003-00042106;FAC;C0112;La Ventanita de Recoleta;CAF-BLEND-1K;5;20069.06;35;65224.44;
19/04/2025;FAC 0003-00041405;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;3;8753.19;0;26259.58;
18/01/2025;FAC 0003-00040053;FAC;C0139;La Ventanita de Constitucion II;CAP-FILTRO-100;4;3200.0;30;8960.0;R. Ibarra
25/02/2025;FAC 0003-00040815;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;2;18396.0;0;36792.0;
10/06/2025;FAC 0003-00042361;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;3;5909.22;0;17727.67;
21/05/2025;FAC 0003-00041647;FAC;C0001;GRANOS DEL SUR S.A.;CAF-BLEND-1K;33;19637.04;40;388813.45;R. Ibarra
19/03/2025;FAC 0003-00041034;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;9922.6;0;9922.6;
06/05/2025;FAC 0003-00041986;FAC;C9001;CONSUMIDOR FINAL;CAP-FILTRO-100;2;3491.03;0;6982.06;
06/06/2025;FAC 0003-00042337;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;1;5909.22;0;5909.22;
05/03/2025;FAC 0003-00041078;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;1;5849.11;0;5849.11;
20/03/2025;FAC 0003-00041041;FAC;C9002;VENTA ONLINE;CAP-FILTRO-100;2;3342.35;0;6684.7;
09/06/2025;FAC 0003-00042375;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;3;9142.57;0;27427.71;
17/02/2025;FAC 0003-00040578;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;2;7562.8;0;15125.6;
23/05/2025;FAC 0003-00041645;FAC;C0001;GRANOS DEL SUR S.A.;CAF-BRAS-1K;22;18546.1;40;244808.47;
10/01/2025;FAC 0003-00040283;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;1;9500.0;0;9500.0;
23/03/2025;FAC 0003-00040951;FAC;C9002;VENTA ONLINE;CAP-TAZA;3;9295.91;0;27887.72;
23/04/2025;FAC 0003-00041456;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;2;7899.22;0;15798.45;
14/01/2025;FAC 0003-00040196;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;5600.0;0;11200.0;
22/02/2025;FAC 0003-00040448;FAC;C0121;Panaderia Chacarita II;CAP-FILTRO-100;5;3270.4;35;10628.8;M. Paz
06/06/2025;FAC 0003-00042267;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;10592.0;0;21184.01;
08/06/2025;FAC 0003-00042089;FAC;C0100;Cafe Palermo;CAF-BRAS-1K;4;18954.11;32;51555.18;R. Ibarra
24/03/2025;FAC 0003-00040995;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;9922.6;0;29767.79;
24/04/2025;FAC 0003-00041422;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;1;5977.79;0;5977.79;
04/05/2025;FAC 0003-00042061;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;2;10363.99;0;20727.99;
24/05/2025;FAC 0003-00041984;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;2;10363.99;0;20727.99;
11/04/2025;FAC 0003-00041484;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;3;7899.22;0;23697.67;
21/02/2025;FAC 0003-00040570;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;2;8380.4;0;16760.8;
17/02/2025;FAC 0003-00040723;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;2;8380.4;0;16760.8;
01/04/2025;FAC 0003-00041641;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;2;10140.9;0;20281.79;
08/03/2025;FAC 0003-00040842;FAC;C0001;GRANOS DEL SUR S.A.;CAF-BLEND-1K;53;18800.71;40;597862.64;R. Ibarra
14/03/2025;FAC 0003-00041099;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;1;5535.77;0;5535.77;
20/04/2025;FAC 0003-00041328;FAC;C9002;VENTA ONLINE;CAP-TAZA;1;9500.42;0;9500.42;
21/03/2025;FAC 0003-00040997;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;2;8564.77;0;17129.54;
09/01/2025;FAC 0003-00040087;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;1;6900.0;0;6900.0;
23/02/2025;FAC 0003-00040603;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;5723.2;0;17169.6;
01/06/2025;FAC 0003-00042092;FAC;C0102;Bar Belgrano;CAF-BLEND-1K;3;20069.06;35;39134.66;
07/06/2025;FAC 0003-00042378;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;1;6243.71;0;6243.71;
03/02/2025;FAC 0003-00040449;FAC;C0123;La Ventanita de Almagro II;CAF-ETIOP-250;9;9709.0;35;56797.65;M. Paz
05/03/2025;FAC 0003-00041237;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;1;18800.71;0;18800.71;
27/03/2025;FAC 0003-00040976;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;2;8564.77;0;17129.54;
19/05/2025;NC 0003-00001235;NC;C0001;GRANOS DEL SUR S.A.;CAF-BLEND-1K;-8;19637.04;40;-94257.81;
07/02/2025;FAC 0003-00040419;FAC;C0001;GRANOS DEL SUR S.A.;CAF-BLEND-CJ6;4;104244.0;40;250185.6;M. Paz
19/02/2025;FAC 0003-00040564;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;3;8380.4;0;25141.2;
08/04/2025;FAC 0003-00041494;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;1;5657.55;0;5657.55;
27/02/2025;FAC 0003-00040828;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;1;18396.0;0;18396.0;
15/01/2025;FAC 0003-00040316;FAC;C9001;CONSUMIDOR FINAL;CAP-FILTRO-100;1;3200.0;0;3200.0;
03/03/2025;FAC 0003-00041008;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;2;5535.77;0;11071.53;
21/04/2025;FAC 0003-00041523;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;10140.9;0;10140.9;
10/05/2025;FAC 0003-00041650;FAC;C0001;GRANOS DEL SUR S.A.;CAF-BLEND-1K;37;19637.04;40;435942.35;R. Ibarra
17/06/2025;FAC 0003-00042095;FAC;C0104;Tostado Villa Crespo;CAF-BRAS-1K;2;18954.11;35;24640.34;R. Ibarra
07/05/2025;FAC 0003-00041727;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;1;6109.3;0;6109.3;
21/04/2025;FAC 0003-00041388;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;1;7899.22;0;7899.22;
27/01/2025;FAC 0003-00040208;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;2;8200.0;0;16400.0;
14/06/2025;FAC 0003-00042132;FAC;C0133;El Almacen de Barracas II;CAF-BRAS-1K;2;18954.11;35;24640.34;M. Paz
06/03/2025;FAC 0003-00041187;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;2;8564.77;0;17129.54;
20/02/2025;FAC 0003-00040629;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;1;5416.6;0;5416.6;
09/01/2025;FAC 0003-00040039;FAC;C0125;Usina Flores II;CAF-BLEND-1K;8;18000.0;32;97920.0;M. Paz
06/03/2025;FAC 0003-00040913;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;3;5535.77;0;16607.3;
04/03/2025;FAC 0003-00040937;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;5849.11;0;17547.33;
28/05/2025;FAC 0003-00041940;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;2;8945.76;0;17891.53;
15/01/2025;FAC 0003-00040130;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;2;8200.0;0;16400.0;
06/02/2025;FAC 0003-00040717;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;1;18396.0;0;18396.0;
06/04/2025;FAC 0003-00041621;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;5977.79;0;11955.58;
08/05/2025;FAC 0003-00041666;FAC;C0111;Cafe Devoto II;CAF-BLEND-1K;7;19637.04;35;89348.55;M. Paz
10/05/2025;FAC 0003-00041921;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;6109.3;0;12218.6;
18/04/2025;FAC 0003-00041310;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;3;7899.22;0;23697.67;
09/05/2025;FAC 0003-00041644;FAC;C0001;GRANOS DEL SUR S.A.;CAF-BLEND-1K;56;19637.04;40;659804.64;M. Paz
13/02/2025;FAC 0003-00040824;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;5723.2;0;11446.4;
21/02/2025;FAC 0003-00040528;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;1;5723.2;0;5723.2;
06/05/2025;FAC 0003-00041688;FAC;C0131;Tostado Coghlan II;CAF-BRAS-1K;4;18546.1;35;48219.85;R. Ibarra
26/06/2025;FAC 0003-00042088;FAC;C0001;GRANOS DEL SUR S.A.;CAF-BRAS-1K;11;18954.11;40;125097.13;R. Ibarra
11/04/2025;FAC 0003-00041271;FAC;C0125;Usina Flores II;CAF-BLEND-1K;10;19214.33;32;130657.43;
08/05/2025;FAC 0003-00041656;FAC;C0104;Tostado Villa Crespo;CAP-FILTRO-100;3;3491.03;35;6807.51;
20/04/2025;FAC 0003-00041283;FAC;C0135;Coffee Lab Agronomia II;CAF-BRAS-1K;2;18146.87;30;25405.61;R. Ibarra
17/06/2025;FAC 0003-00042143;FAC;C9002;VENTA ONLINE;CAP-FILTRO-100;1;3567.83;0;3567.83;
09/03/2025;FAC 0003-00040911;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;2;7729.18;0;15458.36;
14/05/2025;FAC 0003-00041926;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;10363.99;0;31091.98;
25/04/2025;FAC 0003-00041276;FAC;C0129;Bar San Telmo II;CAF-BLEND-1K;9;19214.33;32;117591.69;
14/05/2025;FAC 0003-00041702;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;10363.99;0;10363.99;
23/04/2025;FAC 0003-00041456;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;3;8753.19;0;26259.58;
13/02/2025;FAC 0003-00040575;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;2;5416.6;0;10833.2;
09/01/2025;FAC 0003-00040039;FAC;C0125;Usina Flores II;CAF-ETIOP-250;5;9500.0;32;32300.0;M. Paz
18/01/2025;FAC 0003-00040360;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;5600.0;0;11200.0;
25/03/2025;FAC 0003-00040975;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;3;7729.18;0;23187.54;
24/05/2025;FAC 0003-00041946;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;1;19637.04;0;19637.04;
06/06/2025;FAC 0003-00042131;FAC;C0132;Cafe Barracas;CAF-BRAS-1K;7;18954.11;35;86241.2;
04/05/2025;FAC 0003-00041751;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;3;8945.76;0;26837.29;
18/05/2025;FAC 0003-00041827;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;2;7527.53;0;15055.07;
15/01/2025;FAC 0003-00040243;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;9500.0;0;9500.0;
18/05/2025;FAC 0003-00041905;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;10363.99;0;20727.99;
10/04/2025;FAC 0003-00041404;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;10140.9;0;10140.9;
18/06/2025;FAC 0003-00042224;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;6243.71;0;18731.12;
18/01/2025;FAC 0003-00040018;FAC;C0106;El Almacen de Nunez;CAF-BRAS-1K;3;17000.0;30;35700.0;M. Paz
16/01/2025;FAC 0003-00040169;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;5600.0;0;16800.0;
07/06/2025;FAC 0003-00042199;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;1;5909.22;0;5909.22;
17/01/2025;FAC 0003-00040302;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;2;18000.0;0;36000.0;
12/03/2025;FAC 0003-00041138;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;2;8564.77;0;17129.54;
16/05/2025;FAC 0003-00041999;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;1;6109.3;0;6109.3;
18/05/2025;FAC 0003-00041989;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;6109.3;0;12218.6;
12/05/2025;FAC 0003-00041773;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;10363.99;0;20727.99;
16/06/2025;FAC 0003-00042419;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;2;20069.06;0;40138.12;
10/02/2025;FAC 0003-00040734;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;2;18396.0;0;36792.0;
20/02/2025;FAC 0003-00040583;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;9709.0;0;19418.0;
24/06/2025;FAC 0003-00042138;FAC;C0137;Panaderia Villa Urquiza II;CAP-FILTRO-100;5;3567.83;30;12487.41;
17/04/2025;FAC 0003-00041447;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;2;7365.49;0;14730.98;
14/02/2025;FAC 0003-00040799;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;1;9709.0;0;9709.0;
12/01/2025;FAC 0003-00040305;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;5600.0;0;11200.0;
14/06/2025;FAC 0003-00042166;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;2;8250.61;0;16501.23;
10/04/2025;FAC 0003-00041411;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;10140.9;0;10140.9;
15/01/2025;FAC 0003-00040178;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;5600.0;0;16800.0;
16/01/2025;FAC 0003-00040011;FAC;C0101;El Almacen de Palermo II;CAF-BRAS-1K;4;17000.0;35;44200.0;R. Ibarra
13/04/2025;FAC 0003-00041342;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;1;7899.22;0;7899.22;
28/05/2025;FAC 0003-00041857;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;10363.99;0;10363.99;
12/01/2025;FAC 0003-00040247;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;9500.0;0;19000.0;
21/04/2025;FAC 0003-00041542;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;2;8753.19;0;17506.39;
18/06/2025;FAC 0003-00042350;FAC;C9002;VENTA ONLINE;CAP-FILTRO-100;3;3567.83;0;10703.5;
17/01/2025;FAC 0003-00040219;FAC;C9002;VENTA ONLINE;CAP-FILTRO-100;2;3200.0;0;6400.0;
25/03/2025;FAC 0003-00041145;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;1;5849.11;0;5849.11;
24/02/2025;FAC 0003-00040801;FAC;C9001;CONSUMIDOR FINAL;CAP-FILTRO-100;1;3270.4;0;3270.4;
22/01/2025;FAC 0003-00040372;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;1;9500.0;0;9500.0;
02/05/2025;FAC 0003-00041842;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;3;8945.76;0;26837.29;
20/01/2025;FAC 0003-00040031;FAC;C0118;Bar Saavedra;CAF-BLEND-1K;8;18000.0;32;97920.0;R. Ibarra
22/05/2025;FAC 0003-00041674;FAC;C0120;Tostado Chacarita;CAF-BLEND-1K;3;19637.04;32;40059.57;
26/02/2025;FAC 0003-00040423;FAC;C0100;Cafe Palermo;CAF-BRAS-1K;4;17374.0;32;47257.28;R. Ibarra
03/03/2025;FAC 0003-00040919;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;1;5849.11;0;5849.11;
11/04/2025;FAC 0003-00041271;FAC;C0125;Usina Flores II;CAF-ETIOP-250;9;10140.9;32;62062.28;
28/02/2025;FAC 0003-00040417;FAC;C0001;GRANOS DEL SUR S.A.;CAF-BLEND-1K;47;18396.0;40;518767.2;R. Ibarra
12/01/2025;FAC 0003-00040012;FAC;C0102;Bar Belgrano;CAF-BRAS-1K;5;17000.0;35;55250.0;M. Paz
22/04/2025;FAC 0003-00041384;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;10140.9;0;20281.79;
27/03/2025;FAC 0003-00040916;FAC;C9002;VENTA ONLINE;CAP-TAZA;2;9295.91;0;18591.82;
16/01/2025;FAC 0003-00040089;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;2;6900.0;0;13800.0;
05/02/2025;FAC 0003-00040433;FAC;C0109;Usina Colegiales II;CAF-BRAS-1K;2;17374.0;32;23628.64;R. Ibarra
23/01/2025;FAC 0003-00040403;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;2;8200.0;0;16400.0;
22/03/2025;NC 0003-00001219;NC;C0136;Tostado Villa Urquiza;CAF-BRAS-1K;-5;17756.23;35;-57707.74;
27/02/2025;FAC 0003-00040458;FAC;C0129;Bar San Telmo II;CAF-BLEND-1K;4;18396.0;32;50037.12;
23/02/2025;FAC 0003-00040628;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;9709.0;0;9709.0;
04/03/2025;FAC 0003-00040883;FAC;C0135;Coffee Lab Agronomia II;CAP-FILTRO-100;6;3342.35;30;14037.86;R. Ibarra
09/01/2025;FAC 0003-00040083;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;3;6900.0;0;20700.0;
28/06/2025;FAC 0003-00042377;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;3;9142.57;0;27427.71;
23/03/2025;FAC 0003-00041084;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;9922.6;0;9922.6;
04/02/2025;FAC 0003-00040421;FAC;C0001;GRANOS DEL SUR S.A.;CAF-BLEND-CJ6;10;104244.0;40;625464.0;M. Paz
01/06/2025;NC 0003-00001242;NC;C0001;GRANOS DEL SUR S.A.;CAF-BLEND-1K;-10;20069.06;40;-120414.35;
09/05/2025;FAC 0003-00041644;FAC;C0001;GRANOS DEL SUR S.A.;CAF-BRAS-1K;23;18546.1;40;255936.13;M. Paz
07/03/2025;FAC 0003-00040949;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;5849.11;0;11698.22;
09/02/2025;FAC 0003-00040424;FAC;C0100;Cafe Palermo;CAP-FILTRO-100;4;3270.4;32;8895.49;R. Ibarra
09/01/2025;FAC 0003-00040199;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;1;7400.0;0;7400.0;
