fecha,periodo,comprobante,tipo_comprobante,es_nota_credito,codigo_cliente,razon_social,condicion_comercial,localidad,codigo_producto_original,codigo_producto,codigo_normalizado,motivo_normalizacion,producto,unidad_medida,rubro,producto_activo,cantidad,precio_unitario,bonificacion_pct,importe_neto,costo_unitario,costo_total,margen_bruto,margen_bruto_pct,vendedor
2025-06-05,2025-06,FAC 0003-00042315,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,2.00,5909.22,0.00,11818.45,2709.00,5418.00,6400.45,0.54,
2025-05-11,2025-05,FAC 0003-00042002,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,6109.30,0.00,12218.60,2793.00,5586.00,6632.60,0.54,
2025-04-16,2025-04,FAC 0003-00041552,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,1.00,5977.79,0.00,5977.79,2733.00,2733.00,3244.79,0.54,
2025-04-23,2025-04,FAC 0003-00041495,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,3.00,5977.79,0.00,17933.37,2733.00,8199.00,9734.37,0.54,
2025-01-01,2025-01,FAC 0003-00040315,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,5600.00,0.00,11200.00,2560.00,5120.00,6080.00,0.54,
2025-02-17,2025-02,FAC 0003-00040725,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,1.00,18396.00,0.00,18396.00,10016.00,10016.00,8380.00,0.46,
2025-01-17,2025-01,FAC 0003-00040303,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,9500.00,0.00,19000.00,4100.00,8200.00,10800.00,0.57,
2025-06-08,2025-06,FAC 0003-00042084,FAC,false,C0001,GRANOS DEL SUR S.A.,Distribuidor,Avellaneda,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,53.00,20069.06,40.00,638196.04,10926.00,579078.00,59118.04,0.09,
2025-05-26,2025-05,FAC 0003-00042045,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,2.00,8945.76,0.00,17891.53,3927.00,7854.00,10037.53,0.56,
2025-01-09,2025-01,FAC 0003-00040071,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,3.00,8200.00,0.00,24600.00,3600.00,10800.00,13800.00,0.56,
2025-04-12,2025-04,FAC 0003-00041314,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,1.00,5977.79,0.00,5977.79,2733.00,2733.00,3244.79,0.54,
2025-02-21,2025-02,FAC 0003-00040648,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-CAPS-10,CAF-CAPS-10,false,,Capsulas compatibles x10,UN,CAFE,S,1.00,7051.80,0.00,7051.80,3373.00,3373.00,3678.80,0.52,
2025-05-13,2025-05,FAC 0003-00041832,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,10363.99,0.00,20727.99,4473.00,8946.00,11781.99,0.57,
2025-04-13,2025-04,FAC 0003-00041260,FAC,false,C0113,Bar Recoleta II,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,10.00,19214.33,30.00,134500.29,10461.00,104610.00,29890.29,0.22,
2025-02-22,2025-02,FAC 0003-00040696,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,9709.00,0.00,19418.00,4190.00,8380.00,11038.00,0.57,
2025-04-28,2025-04,FAC 0003-00041469,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,3.00,5657.55,0.00,16972.66,2594.00,7782.00,9190.66,0.54,
2025-04-02,2025-04,FAC 0003-00041571,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,1.00,5977.79,0.00,5977.79,2733.00,2733.00,3244.79,0.54,
2025-01-17,2025-01,FAC 0003-00040015,FAC,false,C0104,Tostado Villa Crespo,Mayorista,CABA,CAF-BRAS-1K,CAF-BRAS-1K,false,,Brasil Cerrado 1 kg,UN,CAFE,S,8.00,17000.00,35.00,88400.00,9300.00,74400.00,14000.00,0.16,M. Paz
2025-04-08,2025-04,FAC 0003-00041412,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,10140.90,0.00,20281.79,4377.00,8754.00,11527.79,0.57,
2025-06-25,2025-06,FAC 0003-00042370,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-TAZA,CAP-TAZA,false,,Taza ceramica logo,UN,ACCESORIOS,S,2.00,9923.03,0.00,19846.07,4683.00,9366.00,10480.07,0.53,
2025-04-21,2025-04,FAC 0003-00041468,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,3.00,5977.79,0.00,17933.37,2733.00,8199.00,9734.37,0.54,
2025-03-05,2025-03,FAC 0003-00040870,FAC,false,C0124,Coffee Lab Flores,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,3.00,18800.71,35.00,36661.39,10236.00,30708.00,5953.39,0.16,R. Ibarra
2025-04-19,2025-04,FAC 0003-00041361,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-TAZA,CAP-TAZA,false,,Taza ceramica logo,UN,ACCESORIOS,S,3.00,9500.42,0.00,28501.25,4483.00,13449.00,15052.25,0.53,
2025-04-21,2025-04,NC 0003-00001228,NC,true,C0001,GRANOS DEL SUR S.A.,Distribuidor,Avellaneda,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,-4.00,19214.33,40.00,-46114.39,10461.00,-41844.00,-4270.39,,
2025-03-09,2025-03,FAC 0003-00041105,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,2.00,5535.77,0.00,11071.53,2538.00,5076.00,5995.53,0.54,
2025-01-09,2025-01,FAC 0003-00040087,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,5600.00,0.00,11200.00,2560.00,5120.00,6080.00,0.54,
2025-06-21,2025-06,FAC 0003-00042312,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,1.00,9142.57,0.00,9142.57,4014.00,4014.00,5128.57,0.56,
2025-06-05,2025-06,FAC 0003-00042251,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,3.00,10592.00,0.00,31776.01,4571.00,13713.00,18063.01,0.57,
2025-06-22,2025-06,FAC 0003-00042252,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-DESCA-250,CAF-DESCA-250,false,,Descafeinado 250 g,UN,CAFE,S,3.00,8250.61,0.00,24751.84,3902.00,11706.00,13045.84,0.53,
2025-05-11,2025-05,FAC 0003-00041862,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-TAZA,CAP-TAZA,false,,Taza ceramica logo,UN,ACCESORIOS,S,2.00,9709.43,0.00,19418.85,4582.00,9164.00,10254.85,0.53,
2025-04-13,2025-04,FAC 0003-00041520,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,3.00,10140.90,0.00,30422.69,4377.00,13131.00,17291.69,0.57,
2025-05-25,2025-05,FAC 0003-00041740,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,1.00,6109.30,0.00,6109.30,2793.00,2793.00,3316.30,0.54,
2025-03-12,2025-03,FAC 0003-00041182,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,2.00,18800.71,0.00,37601.42,10236.00,20472.00,17129.42,0.46,
2025-04-19,2025-04,FAC 0003-00041405,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,10140.90,0.00,20281.79,4377.00,8754.00,11527.79,0.57,
2025-01-27,2025-01,FAC 0003-00040220,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,9500.00,0.00,9500.00,4100.00,4100.00,5400.00,0.57,
2025-03-24,2025-03,FAC 0003-00041137,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,9922.60,0.00,19845.20,4282.00,8564.00,11281.20,0.57,
2025-01-11,2025-01,FAC 0003-00040255,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,3.00,5600.00,0.00,16800.00,2560.00,7680.00,9120.00,0.54,
2025-05-09,2025-05,FAC 0003-00041963,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,10363.99,0.00,10363.99,4473.00,4473.00,5890.99,0.57,
2025-01-12,2025-01,FAC 0003-00040257,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-TAZA,CAP-TAZA,false,,Taza ceramica logo,UN,ACCESORIOS,S,1.00,8900.00,0.00,8900.00,4200.00,4200.00,4700.00,0.53,
2025-05-10,2025-05,FAC 0003-00041887,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-TAZA,CAP-TAZA,false,,Taza ceramica logo,UN,ACCESORIOS,S,3.00,9709.43,0.00,29128.28,4582.00,13746.00,15382.28,0.53,
2025-01-18,2025-01,FAC 0003-00040002,FAC,false,C0001,GRANOS DEL SUR S.A.,Distribuidor,Avellaneda,CAF-BLEND-CJ6,CAF-BLEND-CJ6,false,,Blend Casa CAJA X 6 (1kg c/u),CAJA X6,CAFE,S,8.00,102000.00,40.00,489600.00,58800.00,470400.00,19200.00,0.04,M. Paz
2025-04-16,2025-04,FAC 0003-00041397,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,10140.90,0.00,10140.90,4377.00,4377.00,5763.90,0.57,
2025-06-15,2025-06,FAC 0003-00042426,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,6243.71,0.00,12487.41,2854.00,5708.00,6779.41,0.54,
2025-04-16,2025-04,FAC 0003-00041275,FAC,false,C0128,La Ventanita de San Telmo,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,10.00,19214.33,32.00,130657.43,10461.00,104610.00,26047.43,0.20,R. Ibarra
2025-01-19,2025-01,FAC 0003-00040185,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,1.00,8200.00,0.00,8200.00,3600.00,3600.00,4600.00,0.56,
2025-04-16,2025-04,FAC 0003-00041397,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,3.00,5977.79,0.00,17933.37,2733.00,8199.00,9734.37,0.54,
2025-04-07,2025-04,FAC 0003-00041270,FAC,false,C0124,Coffee Lab Flores,Mayorista,CABA,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,2.00,3415.88,35.00,4440.64,2028.00,4056.00,384.64,0.09,M. Paz
2025-05-10,2025-05,FAC 0003-00041735,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,3.00,6109.30,0.00,18327.91,2793.00,8379.00,9948.91,0.54,
2025-01-11,2025-01,FAC 0003-00040288,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,2.00,3200.00,0.00,6400.00,1900.00,3800.00,2600.00,0.41,
2025-06-10,2025-06,FAC 0003-00042096,FAC,false,C0104,Tostado Villa Crespo,Mayorista,CABA,CAF-BRAS-1K,CAF-BRAS-1K,false,,Brasil Cerrado 1 kg,UN,CAFE,S,2.00,18954.11,35.00,24640.34,10369.00,20738.00,3902.34,0.16,R. Ibarra
2025-04-19,2025-04,FAC 0003-00041557,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,2.00,19214.33,0.00,38428.66,10461.00,20922.00,17506.66,0.46,
2025-06-05,2025-06,FAC 0003-00042149,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,10592.00,0.00,21184.01,4571.00,9142.00,12042.01,0.57,
2025-06-25,2025-06,FAC 0003-00042260,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,2.00,5909.22,0.00,11818.45,2709.00,5418.00,6400.45,0.54,
2025-02-06,2025-02,FAC 0003-00040464,FAC,false,C0133,El Almacen de Barracas II,Mayorista,CABA,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,6.00,9709.00,35.00,37865.10,4190.00,25140.00,12725.10,0.34,
2025-04-21,2025-04,FAC 0003-00041491,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,1.00,8753.19,0.00,8753.19,3843.00,3843.00,4910.19,0.56,
2025-05-07,2025-05,FAC 0003-00041646,FAC,false,C0001,GRANOS DEL SUR S.A.,Distribuidor,Avellaneda,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,60.00,19637.04,40.00,706933.54,10691.00,641460.00,65473.54,0.09,R. Ibarra
2025-01-19,2025-01,FAC 0003-00040110,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-CAPS-10,CAF-CAPS-10,false,,Capsulas compatibles x10,UN,CAFE,S,2.00,6900.00,0.00,13800.00,3300.00,6600.00,7200.00,0.52,
2025-03-21,2025-03,FAC 0003-00041112,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-CAPS-10,CAF-CAPS-10,false,,Capsulas compatibles x10,UN,CAFE,S,1.00,7206.94,0.00,7206.94,3447.00,3447.00,3759.94,0.52,
2025-03-06,2025-03,FAC 0003-00041060,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,2.00,3342.35,0.00,6684.70,1985.00,3970.00,2714.70,0.41,
2025-02-01,2025-02,FAC 0003-00040809,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,1.00,5723.20,0.00,5723.20,2616.00,2616.00,3107.20,0.54,
2025-01-09,2025-01,FAC 0003-00040294,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,5600.00,0.00,11200.00,2560.00,5120.00,6080.00,0.54,
2025-03-15,2025-03,FAC 0003-00041038,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,3.00,8564.77,0.00,25694.31,3760.00,11280.00,14414.31,0.56,
2025-03-26,2025-03,FAC 0003-00041146,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,1.00,3342.35,0.00,3342.35,1985.00,1985.00,1357.35,0.41,
2025-03-10,2025-03,FAC 0003-00040893,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,3.00,5535.77,0.00,16607.30,2538.00,7614.00,8993.30,0.54,
2025-04-21,2025-04,FAC 0003-00041423,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,10140.90,0.00,10140.90,4377.00,4377.00,5763.90,0.57,
2025-06-24,2025-06,FAC 0003-00042217,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,1.00,9142.57,0.00,9142.57,4014.00,4014.00,5128.57,0.56,
2025-01-13,2025-01,FAC 0003-00040033,FAC,false,C0121,Panaderia Chacarita II,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,6.00,18000.00,35.00,70200.00,9800.00,58800.00,11400.00,0.16,
2025-01-27,2025-01,FAC 0003-00040324,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,2.00,18000.00,0.00,36000.00,9800.00,19600.00,16400.00,0.46,
2025-04-12,2025-04,FAC 0003-00041549,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,1.00,19214.33,0.00,19214.33,10461.00,10461.00,8753.33,0.46,
2025-05-10,2025-05,FAC 0003-00041852,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,2.00,5782.02,0.00,11564.04,2651.00,5302.00,6262.04,0.54,
2025-01-17,2025-01,FAC 0003-00040184,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,9500.00,0.00,9500.00,4100.00,4100.00,5400.00,0.57,
2025-01-22,2025-01,FAC 0003-00040150,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,3.00,8200.00,0.00,24600.00,3600.00,10800.00,13800.00,0.56,
2025-04-27,2025-04,FAC 0003-00041505,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-DESCA-250,CAF-DESCA-250,false,,Descafeinado 250 g,UN,CAFE,S,3.00,7899.22,0.00,23697.67,3736.00,11208.00,12489.67,0.53,
2025-01-17,2025-01,NC 0003-00001207,NC,true,C0104,Tostado Villa Crespo,Mayorista,CABA,CAF-BRAS-1K,CAF-BRAS-1K,false,,Brasil Cerrado 1 kg,UN,CAFE,S,-1.00,17000.00,35.00,-11050.00,9300.00,-9300.00,-1750.00,,
2025-05-22,2025-05,FAC 0003-00041708,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,10363.99,0.00,10363.99,4473.00,4473.00,5890.99,0.57,
2025-05-10,2025-05,FAC 0003-00041841,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,6109.30,0.00,12218.60,2793.00,5586.00,6632.60,0.54,
2025-04-08,2025-04,FAC 0003-00041252,FAC,false,C0106,El Almacen de Nunez,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,10.00,19214.33,30.00,134500.29,10461.00,104610.00,29890.29,0.22,M. Paz
2025-03-18,2025-03,FAC 0003-00041077,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,1.00,8564.77,0.00,8564.77,3760.00,3760.00,4804.77,0.56,
2025-01-04,2025-01,FAC 0003-00040153,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-CAPS-10,CAF-CAPS-10,false,,Capsulas compatibles x10,UN,CAFE,S,1.00,6900.00,0.00,6900.00,3300.00,3300.00,3600.00,0.52,
2025-02-06,2025-02,FAC 0003-00040462,FAC,false,C0131,Tostado Coghlan II,Mayorista,CABA,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,3.00,3270.40,35.00,6377.28,1942.00,5826.00,551.28,0.09,M. Paz
2025-06-10,2025-06,FAC 0003-00042096,FAC,false,C0104,Tostado Villa Crespo,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,9.00,20069.06,35.00,117403.99,10926.00,98334.00,19069.99,0.16,R. Ibarra
2025-06-16,2025-06,FAC 0003-00042280,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,10592.00,0.00,10592.00,4571.00,4571.00,6021.00,0.57,
2025-01-15,2025-01,FAC 0003-00040244,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-DESCA-250,CAF-DESCA-250,false,,Descafeinado 250 g,UN,CAFE,S,2.00,7400.00,0.00,14800.00,3500.00,7000.00,7800.00,0.53,
2025-02-10,2025-02,FAC 0003-00040750,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,9709.00,0.00,19418.00,4190.00,8380.00,11038.00,0.57,
2025-02-13,2025-02,FAC 0003-00040715,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,2.00,3270.40,0.00,6540.80,1942.00,3884.00,2656.80,0.41,
2025-02-21,2025-02,FAC 0003-00040497,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,1.00,8380.40,0.00,8380.40,3679.00,3679.00,4701.40,0.56,
2025-03-26,2025-03,FAC 0003-00040838,FAC,false,C0001,GRANOS DEL SUR S.A.,Distribuidor,Avellaneda,BLEND1K,CAF-BLEND-1K,true,Codigo viejo informado en ventas; corresponde a Blend Casa 1 kg.,Blend Casa 1 kg,UN,CAFE,S,59.00,18800.71,40.00,665545.20,10236.00,603924.00,61621.20,0.09,
2025-04-01,2025-04,FAC 0003-00041369,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,2.00,8753.19,0.00,17506.39,3843.00,7686.00,9820.39,0.56,
2025-06-27,2025-06,FAC 0003-00042117,FAC,false,C0121,Panaderia Chacarita II,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,7.00,20069.06,35.00,91314.21,10926.00,76482.00,14832.21,0.16,M. Paz
2025-04-11,2025-04,FAC 0003-00041399,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-TAZA,CAP-TAZA,false,,Taza ceramica logo,UN,ACCESORIOS,S,1.00,9500.42,0.00,9500.42,4483.00,4483.00,5017.42,0.53,
2025-02-06,2025-02,FAC 0003-00040472,FAC,false,C0138,El Almacen de Constitucion,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,5.00,18396.00,30.00,64386.00,10016.00,50080.00,14306.00,0.22,R. Ibarra
2025-06-24,2025-06,FAC 0003-00042288,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,2.00,9142.57,0.00,18285.14,4014.00,8028.00,10257.14,0.56,
2025-01-25,2025-01,FAC 0003-00040093,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,2.00,3200.00,0.00,6400.00,1900.00,3800.00,2600.00,0.41,
2025-01-07,2025-01,FAC 0003-00040013,FAC,false,C0103,Coffee Lab Belgrano II,Mayorista,CABA,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,5.00,3200.00,35.00,10400.00,1900.00,9500.00,900.00,0.09,R. Ibarra
2025-02-20,2025-02,FAC 0003-00040599,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,1.00,5723.20,0.00,5723.20,2616.00,2616.00,3107.20,0.54,
2025-02-26,2025-02,FAC 0003-00040587,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,3.00,5416.60,0.00,16249.80,2483.00,7449.00,8800.80,0.54,
2025-01-07,2025-01,FAC 0003-00040188,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,2.00,5300.00,0.00,10600.00,2430.00,4860.00,5740.00,0.54,
